Year,Location,Rent,PropertyType,NumberofBedrooms,CPI,Price.Rent.Ratio,VacancyRate,HousingStock
2013,"Rathfarnham, Dublin 16",1076.82,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Rathfarnham, Dublin 16",1352.98,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Rathgar, Dublin 6",1409.7,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Rathgar, Dublin 6",1645.4,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Rathgar, Dublin 6",661.73,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Rathgar, Dublin 6",972.84,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Rathmines, Dublin 6",1030.96,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Rathmines, Dublin 6",1461.62,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Rathmines, Dublin 6",1551.49,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Rathmines, Dublin 6",673.11,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Rialto, Dublin 8",1069.81,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Rialto, Dublin 8",919.51,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Ringsend, Dublin 4",1195.01,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Ringsend, Dublin 4",1258.87,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Royal Canal Park, Dublin 15",996.32,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Rush, Dublin",737.94,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Rush, Dublin",737.94,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Rush, Dublin",843.16,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Rush, Dublin",896.23,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Saggart, Dublin",1061.08,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Saggart, Dublin",1139.15,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Saggart, Dublin",905.63,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Sandycove, Dublin",1067.04,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Sandycove, Dublin",1067.04,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Sandyford, Dublin 18",1187.51,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Sandyford, Dublin 18",1334.84,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Sandyford, Dublin 18",1341.34,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Sandymount, Dublin 4",1322.45,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Sandymount, Dublin 4",1570.41,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Sandymount, Dublin 4",1851.04,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Sandymount, Dublin 4",777.25,Other flats,1 to 3 bed,46.95,91.2,0,2007000
2013,"Sandymount, Dublin 4",777.25,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Santry, Dublin 9",1040.09,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Santry, Dublin 9",1104.34,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Santry, Dublin 9",971.65,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Shankill, Dublin",1023.38,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Shankill, Dublin",1023.38,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Shankill, Dublin",1166.42,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Skerries, Dublin",820.74,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Skerries, Dublin",895,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Skerries, Dublin",981.18,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Smithfield, Dublin 7",1090.15,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"South Circular Road, Dublin 8",1106.85,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"South Circular Road, Dublin 8",507.33,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"South Circular Road, Dublin 8",588.6,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"Spencer Dock, Dublin 1",1503.07,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"St Margarets Road, Dublin 11",980.53,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"St Margarets Road, Dublin 11",980.53,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Stepaside, Dublin 18",1053.1,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Stepaside, Dublin 18",1362.5,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Stepaside, Dublin",1062.97,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Stepaside, Dublin",1062.97,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Stillorgan, Dublin",1214.45,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Stillorgan, Dublin",1396.89,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Stillorgan, Dublin",1479.73,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Stillorgan, Dublin",1608.42,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Stoneybatter, Dublin 7",1022.09,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Stoneybatter, Dublin 7",859.96,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Summerhill, Dublin 1",998.42,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Sutton, Dublin 13",1063.02,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Sutton, Dublin 13",1257.27,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Sutton, Dublin 13",1292.33,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Sutton, Dublin 13",1292.33,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Swords, Dublin",1038.32,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Swords, Dublin",1319.44,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Swords, Dublin",886.13,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Swords, Dublin",994.66,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Tallaght, Dublin 24",873.97,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Tallaght, Dublin 24",938.29,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Tallaght, Dublin 24",967.6,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Tallaght, Dublin 24",999.26,Detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Tara Street, Dublin 2",1034.71,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Temple Bar, Dublin 2",1165.56,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Temple Bar, Dublin 2",1165.56,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Templeogue, Dublin 6W",1367.8,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Terenure, Dublin 6",1046.27,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Terenure, Dublin 6",1046.27,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Terenure, Dublin 6W",1188.15,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Terenure, Dublin 6W",1320.12,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Terenure, Dublin 6W",1441.07,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Terenure, Dublin 6W",652.97,Other flats,All bedrooms,46.95,91.2,0,2007000
2013,"The Coombe, Dublin 8",989.03,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Townsend Street, Dublin 2",1156.12,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Townsend Street, Dublin 2",1156.12,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Tyrrelstown, Dublin 15",1008.21,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Tyrrelstown, Dublin 15",1022.69,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Tyrrelstown, Dublin 15",870.98,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Walkinstown, Dublin 12",1019.67,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Walkinstown, Dublin 12",1058.43,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2013,"Walkinstown, Dublin 12",902.33,Apartment,All bedrooms,46.95,91.2,0,2007000
2013,"Walkinstown, Dublin 12",902.33,Apartment,1 to 3 bed,46.95,91.2,0,2007000
2013,"Whitehall, Dublin 9",1050.93,Terrace house,All bedrooms,46.95,91.2,0,2007000
2013,"Whitehall, Dublin 9",1142.1,Semi detached house,All bedrooms,46.95,91.2,0,2007000
2014,"Arbour Hill, Dublin 7",1153.89,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Artane, Dublin 5",1020.12,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Artane, Dublin 5",1114.23,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Artane, Dublin 5",1135.52,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Ashtown, Dublin 15",1077.66,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Aungier Street, Dublin 2",1104.69,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Aungier Street, Dublin 2",1104.69,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Balbriggan, Dublin",748.13,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Balbriggan, Dublin",829.08,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Balbriggan, Dublin",869.16,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Baldoyle, Dublin 13",1062.69,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Baldoyle, Dublin 13",1145.35,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Baldoyle, Dublin 13",1186.2,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Balgriffin, Dublin 13",1016.87,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Balgriffin, Dublin 13",1323.96,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Ballinteer, Dublin 16",1241.34,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Ballinteer, Dublin 16",1241.34,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Ballinteer, Dublin 16",1392.78,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Ballsbridge, Dublin 4",1489.68,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Ballsbridge, Dublin 4",1880.7,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Ballsbridge, Dublin 4",1934.02,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Ballsbridge, Dublin 4",797.7,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Ballsbridge, Dublin 4",797.7,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Ballycullen, Dublin 24",1020.96,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Ballycullen, Dublin 24",1020.96,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Ballycullen, Dublin 24",1189.52,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Ballyfermot, Dublin 10",816.88,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Ballyfermot, Dublin 10",816.88,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Ballyfermot, Dublin 10",928.99,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Ballyfermot, Dublin 10",967.35,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Ballymun, Dublin 11",843.4,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Ballymun, Dublin 9",807.34,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Ballymun, Dublin 9",807.34,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Ballymun, Dublin 9",807.34,Apartment,1 to 2 bed,47.04,103.8,0,2014000
2014,"Beaumont, Dublin 9",1222.8,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Beaumont, Dublin 9",938.87,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Blackrock, Dublin",1298.39,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Blackrock, Dublin",1387.82,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Blackrock, Dublin",1605.23,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Blackrock, Dublin",1832.12,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Blackrock, Dublin",791.71,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Blackrock, Dublin",791.71,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Blanchardstown, Dublin 15",1000.16,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Blanchardstown, Dublin 15",1015.88,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Blanchardstown, Dublin 15",931.24,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Booterstown, Dublin",1313.05,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Booterstown, Dublin",1313.05,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Booterstown, Dublin",1524.38,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Booterstown, Dublin",1792.98,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Cabinteely, Dublin 18",1175.16,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Cabinteely, Dublin 18",1441.03,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Cabinteely, Dublin",1143.97,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Cabinteely, Dublin",1143.97,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Cabra, Dublin 7",1019.28,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Cabra, Dublin 7",1116.3,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Cabra, Dublin 7",594.83,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Cabra, Dublin 7",793.35,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Carpenterstown, Dublin 15",974.65,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Carpenterstown, Dublin 15",974.65,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Carrickmines, Dublin 18",1214.22,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Carrickmines, Dublin 18",1214.22,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Castleknock, Dublin 15",1090.6,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Castleknock, Dublin 15",1136.32,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Castleknock, Dublin 15",1171.65,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Castleknock, Dublin 15",1329.57,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Chapelizod, Dublin 20",995.38,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Charlemont Street, Dublin 2",1478.63,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Cherry Orchard, Dublin 10",913.37,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Cherry Orchard, Dublin 10",913.37,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Christchurch, Dublin 8",1003.94,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Christchurch, Dublin 8",1003.94,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Churchtown, Dublin 14",1128.29,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Churchtown, Dublin 14",1128.29,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Churchtown, Dublin 14",1415.42,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Churchtown, Dublin 14",1570.53,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Citywest, Dublin 24",943.44,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Citywest, Dublin",1021.51,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Citywest, Dublin",1021.51,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Clondalkin, Dublin 22",881.35,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Clondalkin, Dublin 22",969.07,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Clondalkin, Dublin 22",991.5,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Clonee, Dublin 15",1055.94,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Clonee, Dublin 15",902.73,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Clonee, Dublin 15",902.73,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Clonee, Dublin 15",951.89,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Clongriffin, Dublin 13",1040.85,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Clonliffe, Dublin 3",1012.43,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Clonliffe, Dublin 3",1012.43,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Clonliffe, Dublin 3",599.35,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Clonliffe, Dublin 3",599.35,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Clonsilla, Dublin 15",1079.13,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Clonsilla, Dublin 15",944.15,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Clonsilla, Dublin 15",962.07,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Clonskeagh, Dublin 14",1208.99,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Clonskeagh, Dublin 14",1492.5,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Clonskeagh, Dublin 14",1747.9,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Clontarf, Dublin 3",1124.81,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Clontarf, Dublin 3",1290.22,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Clontarf, Dublin 3",1425.49,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Clontarf, Dublin 3",637.2,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Clontarf, Dublin 3",637.2,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Coolmine, Dublin 15",1029.74,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Cork Street, Dublin 8",1071.71,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Crumlin, Dublin 12",1003.08,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Crumlin, Dublin 12",1065.38,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Crumlin, Dublin 12",696.89,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Crumlin, Dublin 12",915.38,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Crumlin, Dublin 12",915.38,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Dalkey, Dublin",1365.26,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Dalkey, Dublin",1365.26,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Dalkey, Dublin",1487.57,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Dalkey, Dublin",1541.51,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Dartry, Dublin 6",1298.02,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Donabate, Dublin",1095.16,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Donabate, Dublin",839.56,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Donabate, Dublin",839.56,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Donaghmede, Dublin 13",1112.35,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Donaghmede, Dublin 13",983.68,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Donaghmede, Dublin 13",983.68,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Donnybrook, Dublin 4",1376.25,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Donnybrook, Dublin 4",1715.96,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Donnybrook, Dublin 4",1873.89,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Donnybrook, Dublin 4",775.85,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,"Donnybrook, Dublin 4",775.85,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,"Drimnagh, Dublin 12",1051.58,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Drimnagh, Dublin 12",1064.23,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Drimnagh, Dublin 12",1188.16,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Drimnagh, Dublin 12",1188.16,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,"Drumcondra, Dublin 3",1212.06,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Drumcondra, Dublin 9",1166.09,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,"Drumcondra, Dublin 9",1295.57,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,"Drumcondra, Dublin 9",1356.44,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,"Drumcondra, Dublin 9",578.3,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 1,1130.22,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 1,1135.25,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 1,681.11,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 10,893.18,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,Dublin 10,893.18,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 10,926.42,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 10,987.83,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 11,1016.24,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 11,1080.48,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 11,659.32,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,Dublin 11,659.32,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 11,958.12,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 12,1025.98,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 12,1056.55,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 12,1138.06,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 12,1195.29,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 12,675.37,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 13,1052.3,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 13,1162,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 13,1212.43,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 14,1240.57,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 14,1387.1,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 14,1587.1,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 14,1819.96,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 14,842.81,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 14,842.81,Other flats,1 to 3 bed,47.04,103.8,0,2014000
2014,Dublin 15,1017.32,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 15,1026.32,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 15,1080.51,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 15,1246.57,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 16,1204.66,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 16,1204.66,Apartment,1 to 3 bed,47.04,103.8,0,2014000
2014,Dublin 16,1260.16,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 16,1355.12,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 16,1533.97,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 17,1070.43,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 17,982.46,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 17,984.03,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 18,1256.1,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 18,1403.02,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 18,1465.62,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 18,2057.36,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 2,1349.7,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 2,1593.71,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 2,866.88,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 20,1065.31,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 20,1065.94,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 20,998.77,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 24,1045.2,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 24,1117.09,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 24,928.8,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 24,997.13,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 3,1102.57,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 3,1140.4,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 3,1307.79,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 3,644.27,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 4,1405.17,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 4,1642.35,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 4,1887.16,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 4,2261.65,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 4,833.68,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 5,1028.17,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 5,1110.91,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 5,1172.95,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 5,1246.75,Detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 5,742.06,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 6,1186.01,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 6,1484.57,Terrace house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 6,1624.31,Semi detached house,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 6,729.95,Other flats,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 6W,1127.92,Apartment,All bedrooms,47.04,103.8,0,2014000
2014,Dublin 6W,1344.83,Terrace house,All bedrooms,47.04,103.8,0,2014000
